"ID","year","gender","agegroup","region","population","d_log_CVD_mort_100k","log_CVD_mort_100k","d_CVD_mort_100k","CVD_mort_100k","CVD_deaths","d_log_CVD_costs_100k","log_CVD_costs_100k","d_CVD_costs_100k","CVD_costs_100k","CVD_costs_100k_sq","d_CVD_costs_100k_sq","CVD_costs_sum","d_lag_log_CVD_costs_100k","lag_log_CVD_costs_100k","d_lag_CVD_costs_100k","lag_CVD_costs_100k","lag_CVD_costs_100k_sq","d_lag_CVD_costs_100k_sq","d_log_cancer_mort_100k","log_cancer_mort_100k","d_cancer_mort_100k","cancer_mort_100k","d_log_cancer_costs_100k","log_cancer_costs_100k","d_cancer_costs_100k","cancer_costs_100k","cancer_costs_sum","cancer_deaths","d_lag_log_cancer_costs_100k","lag_log_cancer_costs_100k","d_lag_cancer_costs_100k","lag_cancer_costs_100k"
"465","4","Male","50-54","SN",162321,-0.0499725468079211,4.85826081367025,-6.59999999999999,128.8,209,0.0278205913887035,16.3938044811791,361474.796756025,13174642.0241374,173571192464166,9393938067327.06,21385210.68,0.011022558895192,16.4053918811117,146104.057066273,13328189.7617223,177640642324479,3873258799582.34,-0.00116279082868953,5.1469129123888,-0.199999999999989,171.9,-0.0843002143670972,16.1566145089842,-914095.044840055,10392703.2675994,16869539.871,279,0.0554499211610811,16.1640718610232,564784.782939937,10470495.0142098
"466","1","Male","55-59","SN",153184,NA,5.60433039568454,NA,271.6,416,NA,16.7196322366887,NA,18249207.9433883,333033590561028,NA,27954866.696,NA,16.6414895392186,NA,16877459.6175993,284848643143695,NA,NA,5.80392942326114,NA,331.6,NA,16.5054795261849,NA,14731218.777418,22565870.172,508,NA,16.420624711093,NA,13532770.0226166
"466","2","Male","55-59","SN",153863,-0.119118610497416,5.48521178518713,-30.5,241.1,371,0.113639158085551,16.8332713947742,2196251.7265778,20445459.6699661,418016821116212,84983230555183.7,31457997.612,0.158525197220897,16.8000147364395,2899234.47680741,19776694.0944067,391117629303742,106268986160046,0.121395321342296,5.92532474460344,42.8,374.4,0.0577746433566624,16.5632541695415,876157.043929553,15607375.8213476,24013976.66,576,0.0494518951497405,16.4700766062427,686044.41871316,14218814.4413297
"466","3","Male","55-59","SN",147929,0.0205261722098848,5.50573795739701,5,246.1,364,0.0794070894806538,16.9126784842549,1689714.3141749,22135173.984141,489965927308194,71949106191982.5,32744341.523,0.111186700872953,16.9112014373125,2325809.33259439,22102503.4270011,488520657740596,97403028436854.1,-0.0785969939621376,5.8467277506413,-28.3,346.1,0.0663979237528274,16.6296520932944,1071475.60670238,16678851.4280499,24672858.129,512,0.114556328045655,16.5846329342884,1725820.0374805,15944634.4788102
"466","4","Male","55-59","SN",154373,-0.150095524229704,5.35564243316731,-34.3,211.8,327,-0.0183768478770183,16.8943016363779,-403059.896833025,21732114.087308,472284782703772,-17681144604422.9,33548516.48,0.0394521378236306,16.9506535751361,889420.419830874,22991923.846832,528628562178521,40107904437925.4,-0.178227090129737,5.66850066051156,-56.5,289.6,0.0889044784652029,16.7185565717596,1550737.03625405,18229588.464304,28141562.6,447,0.0272481738955257,16.6118811081839,440435.453646818,16385069.9324571
"467","1","Male","60-64","SN",110960,NA,6.0294826142955,NA,415.5,461,NA,17.0486394838539,NA,25358879.0194665,643072745123937,NA,28138212.16,NA,16.9542878615249,NA,23075635.1059279,532484935541930,NA,NA,6.28114462222244,NA,534.4,NA,16.9102862854167,NA,22082285.5317231,24502504.026,593,NA,16.8461159377436,NA,20709766.0688617
"467","2","Male","60-64","SN",122186,-0.0538934163458116,5.97558919794969,-21.8,393.7,481,0.0897044658286639,17.1383439496826,2379955.2823357,27738834.3018022,769442928422837,126370183298900,33892972.08,0.18328019744391,17.1375680589688,4641685.23924872,27717320.3451766,768249847117139,235764911575209,-0.0534228846548608,6.22772173756757,-27.8,506.6,0.0139055718957017,16.9241918573124,309211.709368303,22391497.2410914,27359274.819,619,0.0148193856855485,16.8609353234291,309191.36533178,21018957.4341934
"467","3","Male","60-64","SN",147237,0.0055724561623931,5.98116165411208,2.19999999999999,395.9,583,0.145870857898181,17.2842148075807,4356293.91325247,32095128.2150546,1030097255140796,260654326717960,47255903.93,0.110633715154705,17.2482017741235,3242530.03905753,30959850.3842341,958512335814160,190262488697021,0.0239894488061188,6.25171118637369,12.3,518.9,0.0766531669325516,17.000845024245,1783875.6597419,24175372.9008333,35595093.798,764,0.0921086336229955,16.9530439570521,2027991.63105956,23046949.065253
"467","4","Male","60-64","SN",143576,-0.0719923497309329,5.90916930438115,-27.5,368.4,529,0.069430894114884,17.3536457016956,2307575.02086222,34402703.2359169,1183545989938565,153448734797768,49394025.198,0.131656524270781,17.3798582983943,4356560.03918526,35316410.4234194,1247248845195403,288736509381243,-0.00812697971498455,6.24358420665871,-4.19999999999993,514.7,0.0778458524807597,17.0786908767258,1957141.95123106,26132514.8520644,37520019.524,739,0.123172605478555,17.0762165625307,3020985.66306658,26067934.7283196
"468","1","Male","65-69","SN",148456,NA,6.38940138879535,NA,595.5,884,NA,17.3807896523593,NA,35349317.8241364,1249574270631811,NA,52478183.269,NA,17.3119041919469,NA,32996240.6071843,1088751894207200,NA,NA,6.63843689054731,NA,763.9,NA,17.1161651186449,NA,27130391.5975104,40276694.15,1134,NA,17.088349211249,NA,26386134.2212574
"468","2","Male","65-69","SN",117176,-0.0771222631997164,6.31227912559564,-44.2,551.3,646,0.0633158749324352,17.4441055272917,2310548.33616942,37659866.1603059,1418265519212151,168691248580340,44128324.772,0.143489091924149,17.455393283871,5091129.19453396,38087369.8017183,1450647738412842,361895844205642,-0.0137078724807633,6.62472901806655,-10.4,753.5,0.0552360592716354,17.1714011779165,1540736.3041077,28671127.9016181,33595680.83,883,0.0403633509135553,17.1287125621626,1086819.07486862,27472953.296126
"468","3","Male","65-69","SN",97711,0.0170852101247423,6.32936433572038,9.5,560.8,548,0.0311307992211489,17.4752363265129,1190821.16967746,38850687.3299833,1509375906012127,91110386799976,37961395.097,0.0499226578905052,17.5053159417615,1949684.5378226,40037054.3395409,1602965720187350,152317981774508,-0.00585653211271353,6.61887248595384,-4.39999999999998,749.1,0.0395633763879708,17.2109645543045,1157064.38993559,29828192.2915537,29145424.97,732,0.0451947356654649,17.173907297828,1270118.0017478,28743071.2978738
"468","4","Male","65-69","SN",124670,0.0321108385113638,6.36147517423174,18.3000000000001,579.1,722,0.211182532984399,17.6864188594973,9135264.67611277,47985952.0060961,2302651589931358,793275683919231,59824086.366,0.108142277143994,17.6134582189055,4572482.24531111,44609536.584852,1990010754315249,387045034127899,-0.0906222134103327,6.5282502725435,-64.9,684.2,0.0579352449652006,17.2688997992697,1779143.57433228,31607335.8658859,39404865.624,853,0.106155440418828,17.2800627382469,3219071.99191867,31962143.2897925
"469","1","Male","70-74","SN",118097,NA,6.97176240895643,NA,1066.1,1259,NA,17.7353371187233,NA,50391704.1211885,2539323844237408,NA,59511090.816,NA,17.6782455907619,NA,47595348.3535685,2265317184897540,NA,NA,7.00760061395185,NA,1105,NA,17.336567774483,NA,33820164.806896,39940600.032,1305,NA,17.2884134177525,NA,32230166.4348897
"469","2","Male","70-74","SN",133550,-0.123014310554325,6.8487480984021,-123.4,942.7,1259,0.0137414497669397,17.7490785684903,697234.606628783,51088938.7278173,2610079660334670,70755816097262.5,68229277.671,0.0871242106259196,17.7653698013878,4332708.75128626,51928057.1048548,2696523114685062,431205929787522,-0.0670877707315434,6.94051284322031,-71.7,1033.3,-0.0344784357091505,17.3020893387739,-1146193.35725169,32673971.4496443,43636088.871,1380,0.0475222583145403,17.3359356760671,1568627.45437718,33798793.8892669
"469","3","Male","70-74","SN",127973,-0.0418081246587843,6.80693997374332,-38.6,904.1,1157,0.0882677040420639,17.8373462725323,4714512.33998607,55803451.0678034,3114025151076725,503945490742055,71413350.435,0.038148118754485,17.8035179201423,2019227.68553704,53947284.7903918,2910309536255644,213786421570582,-0.0278695301653968,6.91264331305491,-28.4,1004.9,0.0701135965778583,17.3722029353517,2373111.24670568,35047082.69635,44850803.139,1286,-0.0316992357025718,17.3042364403645,-1054592.73537685,32744201.15389
"469","4","Male","70-74","SN",96112,-0.0244078395152618,6.78253213422806,-21.8000000000001,882.3,848,0.065658631504327,17.9030049040367,3786940.5180548,59590391.5858582,3551014769355916,436989618279191,57273517.161,0.102535411365032,17.9060533315073,5825040.9478046,59772325.7381964,3572730924153062,662421387897418,0.0287401469072082,6.94138345996212,29.3000000000001,1034.2,0.134596259825397,17.5067991951771,5049400.8041494,40096483.5004994,38537532.222,994,0.155160021278121,17.4593964616426,5495944.7509225,38240145.9048125
"470","1","Male","75-79","SN",75296,NA,7.72801957460155,NA,2271.1,1710,NA,18.017575147101,NA,66824153.139609,4465467442825918,NA,50315914.348,NA,17.9826637494895,NA,64531481.5985429,4164312117303079,NA,NA,7.34768622397158,NA,1552.6,NA,17.37205634537,NA,35041945.5216745,26385183.3,1169,NA,17.3504227604771,NA,34292003.8302887
"470","2","Male","75-79","SN",85178,-0.123922224162945,7.6040973504386,-264.7,2006.4,1709,0.0637427251919327,18.0813178722929,4398242.49071806,71222395.6303271,5072629639322833,607162196496916,60665812.15,0.118552434583918,18.1012161840734,8122313.45272113,72653795.051264,5278573935351076,1114261818047997,-0.0233280924708232,7.32435813150076,-35.8,1516.8,0.0220540541893719,17.3941103995593,781401.833276346,35823347.3549508,30513610.81,1292,0.0136135870991794,17.3640363475762,470029.314274549,34762033.1445633
"470","3","Male","75-79","SN",104013,-0.178381958789875,7.42571539164873,-327.8,1678.6,1746,0.0138609273233818,18.0951787996163,994081.983048171,72216477.6133752,5215219638883128,142589999560295,75114524.86,-0.0128558137333599,18.0883603703401,-928045.484635696,71725749.5666283,5144583150894683,-133990784456393,-0.0802734832453176,7.24408464825544,-117,1399.8,0.046568399457442,17.4406787990168,1707689.53466876,37531036.8896196,39037157.4,1456,0.0461959642388692,17.4102323118151,1643535.72456257,36405568.8691259
"470","4","Male","75-79","SN",114068,-0.124837527756812,7.30087786389192,-197,1481.6,1690,0.0241383331221101,18.1193171327384,1764394.4953669,73980872.1087421,5473169437970062,257949799086934,84388501.197,0.0476113014951558,18.1359716718352,3497557.23959431,75223306.8062226,5658545886863100,513962735968417,-0.0565030727871054,7.18758157546833,-76.8999999999999,1322.9,0.0669013383202817,17.5075801373371,2596771.87532765,40127808.7649472,45772988.902,1509,0.0727669498008936,17.482999261616,2747887.49300155,39153456.3621274
"471","1","Male","80-84","SN",41048,NA,8.2855385230836,NA,3966.1,1628,NA,18.109252604811,NA,73240023.9524459,5364101108554851,NA,30063565.032,NA,18.0583066756647,NA,69602195.9397027,4844465679628774,NA,NA,7.57378816705051,NA,1946.5,NA,17.2169910646178,NA,30008494.952251,12317887.008,799,NA,17.2073948073084,NA,29721903.0175031
"471","2","Male","80-84","SN",51750,-0.0359372364673085,8.24960128661629,-140,3826.1,1980,0.109498079573385,18.2187506843844,8475183.83885843,81715207.7913043,6677375184376045,1313274075821194,42287620.032,0.13298941449154,18.1912960901563,9900070.67987913,79502266.6195819,6320610397651083,1476144718022309,0.0696947400266898,7.6434829070772,140.5,2087,0.163445629924745,17.3804366945425,5328348.25547844,35336843.2077295,18286816.36,1080,0.0829650928542165,17.2903599001626,2571059.96578853,32292962.9832916
"471","3","Male","80-84","SN",55236,-0.0773803548793985,8.17222093173689,-284.9,3541.2,1956,0.0149472006274678,18.2336978850119,1230587.61386622,82945795.4051706,6880004975396414,202629791020369,45815939.55,0.0390257524041573,18.2303218425604,3163972.42173119,82666239.0413131,6833707077235513,513096679584430,-0.0661561840638241,7.57732672301338,-133.6,1953.4,-0.00931682847848947,17.3711198660641,-327698.381891243,35009144.8258382,19337651.236,1079,0.105680492843558,17.3960403930062,3599589.95898199,35892552.9422736
"471","4","Male","80-84","SN",68211,-0.0825850949036369,8.08963583683326,-280.7,3260.5,2224,0.094813575347839,18.3285114603597,8249280.41251279,91195075.8176834,8316541853393015,1436536877996601,62205073.166,0.0900880238998205,18.3204098664602,7792996.07253057,90459235.1138436,8182873217381641,1349166140146128,-0.0622545200764879,7.51507220293689,-117.9,1835.5,0.0191605159406336,17.3902803820047,677260.891714662,35686405.7175529,24342054.204,1252,0.00634138343624713,17.4023817764424,228331.644807331,36120884.5870809
"472","1","Male","85-89","SN",18968,NA,9.03579649049803,NA,8398.4,1593,NA,18.122606944964,NA,74224656.0681147,5509299568429920,NA,14078932.763,NA,18.0993127490916,NA,72515634.8074346,5258517291525219,NA,NA,7.8770178956224,NA,2636,NA,17.0301187853608,NA,24893537.3945593,4721806.173,500,NA,16.9662140850131,NA,23352487.910039
"472","2","Male","85-89","SN",20644,-0.0935055127585027,8.94229097773953,-749.7,7648.7,1579,0.0953144914194013,18.2179214363834,7422817.63853127,81647473.706646,6666309962677449,1157010394247529,16855304.472,0.0823150026122654,18.1816277517038,6221680.8518789,78737315.6593135,6199564877234373,941047585709154,0.00883791680020796,7.88585581242261,23.4000000000001,2659.4,0.195698603131412,17.2258173884922,5380994.59052116,30274531.9850804,6249874.383,549,0.100421065558574,17.0666351505717,2466871.94751364,25819359.8575527
"472","3","Male","85-89","SN",26196,-0.076541711388316,8.86574926635122,-563.599999999999,7085.1,1856,-0.00188605993399804,18.2160353764494,-153846.901026815,81493626.8056192,6641211209933533,-25098752743916,21348070.478,0.0034648901733334,18.1850926418772,273289.336657509,79010604.995971,6242675701829357,43110824594984,0.00334103206969161,7.8891968444923,8.90000000000009,2668.3,-0.0217134225970312,17.2041039658952,-650278.274590254,29624253.7104902,7760369.502,699,0.102007452638482,17.1686426032101,2772785.58542624,28592145.4429789
"472","4","Male","85-89","SN",31092,-0.0383544810533269,8.82739478529789,-266.6,6818.5,2120,0.0899535675280489,18.3059889439774,7670463.72570719,89164090.5313264,7950235040278565,1309023830345032,27722899.028,0.110702005457785,18.295794647335,9249137.77321903,88259742.76919,7789782193683591,1547106491854234,-0.059129001317511,7.83006784317479,-153.2,2515.1,0.112416970343148,17.3165209362383,3524674.29028175,33148928.0007719,10306664.694,782,0.102112570204383,17.2707551734145,3073888.29307748,31666033.7360564
"473","1","Female","<1","SN",16588,NA,NA,NA,0,0,NA,13.3792689834855,NA,646461.538461538,417912520710.059,NA,107235.04,NA,13.7420439134246,NA,929167.1380722,863351570473.282,NA,NA,1.79175946922805,NA,6,NA,12.7878821547462,NA,357854.641909814,59360.928,1,NA,13.06515112556,NA,472196.79940454
"473","2","Female","<1","SN",16861,NA,NA,0,0,0,0.43739005178803,13.8166590352735,354687.59860032,1001149.13706186,1002299594639.7,584387073929.645,168803.756,0.209957326739699,13.9520012401643,217077.0591796,1146244.1972518,1313875759733.42,450524189260.14,NA,NA,-6,0,1.45969673028684,14.247578885033,1182585.72343032,1540440.36534013,259733.65,0,-1.26290322645685,11.8022478991032,-338644.571696492,133552.227708048
"473","3","Female","<1","SN",17184,NA,NA,0,0,0,0.451849087652803,14.2685081229263,571871.219083393,1573020.35614525,2474393040847.33,1472093446207.63,270307.818,-0.369470329376044,13.5825309107882,-354074.501001206,792169.696250593,627532827657.757,-686342932075.664,NA,1.75785791755237,5.8,5.8,-0.940317818160336,13.3072610668727,-938892.693086875,601547.672253259,103369.952,1,1.16745717823021,12.9697050773334,295659.269681605,429211.497389654
"473","4","Female","<1","SN",18241,NA,NA,0,0,0,-1.60398675494064,12.6645213679857,-1256696.64582235,316323.710322899,100060689712.445,-2374332351134.89,57700.608,-0.491032879301482,13.0914980314867,-307366.633395969,484803.062854624,235034009753.225,-392498817904.532,NA,NA,-5.8,0,-0.743496879025342,12.5637641878474,-315542.782170478,286004.890082781,52170.152,0,1.28494092324923,14.2546460005826,1122153.89676007,1551365.39414973
"474","1","Female","1-14","SN",201835,NA,0.405465108108164,NA,1.5,3,NA,12.5757090042247,NA,289441.65085342,83776469248.753,NA,584194.556,NA,12.7138906709873,NA,332332.30666136,110444762050.86,NA,NA,0.405465108108164,NA,1.5,NA,13.4336515240024,NA,682591.268610499,1377708.087,3,NA,13.6409263919223,NA,839806.168093393
"474","2","Female","1-14","SN",215385,NA,NA,-1.5,0,0,0.0340922967023669,12.6098013009271,10037.8653617297,299479.51621515,89687980632.4601,5911511383.70702,645033.956,-0.174077466618604,12.5398132043687,-53096.1327022175,279236.173959142,77972840847.3402,-32471921203.5197,0.902867711542015,1.30833281965018,2.2,3.7,0.407925566248185,13.8415770902506,343817.966944438,1026409.23555494,2210731.532,8,-0.00658498972027211,13.6343414022021,-5511.94700927252,834294.221084121
"474","3","Female","1-14","SN",225806,NA,-0.916290731874155,0.4,0.4,1,-0.0943478862437299,12.5154534146834,-26963.2960969951,272516.220118155,74265090227.4865,-15422890404.9736,615357.976,0.0687138075731131,12.6085270119418,19861.9618532134,299098.135812355,89459694846.4262,11486853999.086,-0.352821374622743,0.955511445027436,-1.1,2.6,-0.0366390249068083,13.8049380653438,-36926.0358171086,989483.199737828,2234312.434,6,-0.139657429821217,13.4946839723808,-108745.160335851,725549.06074827
"474","4","Female","1-14","SN",241935,0,-0.916290731874155,0,0.4,1,0.551134114813758,13.0665875294971,200359.33199295,472875.552111104,223611287784.382,149346197556.895,1144051.467,-0.0394315485029004,12.5690954634389,-11564.4031204891,287533.732691866,82675647435.7177,-6784047410.70857,-0.773189888233482,0.182321556793955,-1.4,1.2,0.0237573975489394,13.8286954628928,23789.0093265901,1013272.20906442,2451460.119,3,0.316234392093783,13.8109183644746,269869.273760898,995418.334509167
"475","1","Female","15-19","SN",93407,NA,0.0953101798043249,NA,1.1,1,NA,13.373497026305,NA,642740.938045329,413115913439.389,NA,600365.028,NA,13.5128315894648,NA,738836.248011248,545879001375.338,NA,NA,1.45861502269952,NA,4.3,NA,13.6131796758577,NA,816824.610575225,762971.364,4,NA,13.4942419841735,NA,725228.447478447
"475","2","Female","15-19","SN",59829,NA,NA,-1.1,0,0,0.000245982719627946,13.3737430090247,158.12261087494,642899.060656204,413319202192.629,203288753.23999,384640.079,0.0822536053302905,13.5950851947951,63341.2606031406,802177.508614389,643488755326.788,97609753951.4492,NA,NA,-4.3,0,-0.198200094349723,13.4149795815079,-146860.394225294,669964.216349931,400832.891,0,0.384097104457348,13.8783390886309,339615.787966592,1064844.23544504
