"year","region","gender","agegroup","CVD_deaths","cancer_deaths","resp_deaths","overall_deaths","population","CVD_mort_100k","cancer_mort_100k","resp_mort_100k","overall_mort_100k","overall_avg_cost_case","overall_N","CVD_avg_cost_case","CVD_N","cancer_avg_cost_case","cancer_N","resp_avg_cost_case","resp_N","overall_costs_100k","CVD_costs_100k","cancer_costs_100k","resp_costs_100k","overall_hospcases_100k","CVD_hospcases_100k","cancer_hospcases_100k","resp_hospcases_100k","log_overall_costs_100k","log_CVD_costs_100k","log_cancer_costs_100k","log_resp_costs_100k","log_overall_mort_100k","log_CVD_mort_100k","log_cancer_mort_100k","log_resp_mort_100k","overall_costs_sum","CVD_costs_sum","cancer_costs_sum","resp_costs_sum","id"
"2010","BW","Male","75-79",2782,2206,634,7275,174239,1596.6,1266.1,363.9,4175.3,4180.484,85945,5109.389,23266,4416.521,10821,3949.009,6099,206206243.940794,68225279.3427419,27428517.003082,13822970.6845195,49325.925883413,13352.9232835358,6210.43509202877,3500.36444194469,19.1443874100819,18.038325718984,17.1270937966721,16.4418423086687,8.33694149099084,7.3756316472117,7.14369658852621,5.89687910461811,359291697.38,118875044.474,47791173.741,24085005.891,"1940"
"2010","BW","Male","80-84",3627,2022,764,8452,111920,3240.7,1806.6,682.6,7551.8,3932.069,65307,4812.107,18063,4255.288,7168,3617.003,5455,229442128.469442,77663588.939421,27253309.8498928,17629334.6720872,58351.5010721944,16139.2065761258,6404.57469621158,4874.01715511079,19.2511613921345,18.1678970946873,17.120685534079,16.6850748152664,8.92954122442381,8.08354463483378,7.49920190471574,6.52590903647261,256791630.183,86921088.741,30501904.384,19730751.365,"1941"
"2010","BW","Male","85-89",3178,1210,625,6630,49090,6473.8,2464.9,1273.2,13505.8,3613.964,32099,4325.617,8451,4201.08,2857,3234.538,3208,236310104.778977,74466875.6712161,24449960.3992667,21137498.2766347,65388.0627419026,17215.3188022,5819.9225911591,6534.93583214504,19.2806555037438,18.1258649626133,17.0121391542219,16.8665591906578,9.51087450179177,8.77551854120702,7.80990651770257,7.14928869540794,116004630.436,36555789.267,12002485.56,10376397.904,"1942"
"2010","BW","Female","<1",2,0,0,129,44027,4.5,0,0,293,2125.941,52364,11063.82,86,4070.56,33,2281.29,1900,252851147.077929,2161147.75024417,305104.77661435,9844983.75996548,118936.107388648,195.33468099121,74.9540054966271,4315.5336498058,19.3483115220745,14.5861500043893,12.6284105264798,16.1024726204822,5.68017260901707,1.50407739677627,NA,NA,111322774.524,951488.52,134328.48,4334451,"1943"
"2010","BW","Female","1-14",4,13,3,62,704545,0.6,1.8,0.4,8.8,2046.36703569549,43703,3275.3666722408,598,5597.51746989141,1013,1814.05096094276,8910,12693636.1142297,278004.849938613,804815.192358189,2294132.25017565,6203.01045355513,84.8774741144994,143.780737923057,1264.64597719095,16.3566113324718,12.5353938383429,13.5983679553341,14.6458652254786,2.17475172148416,-0.510825623765991,0.587786664902119,-0.916290731874155,89432378.561,1958669.27,5670285.197,16163194.062,"1944"
"2010","BW","Female","15-19",4,12,1,67,296460,1.3,4,0.3,22.6,1874.43,26920,2634.338,538,4807.332,361,1748.631,3016,17020729.811779,478065.791000472,585389.884638737,1778948.62578425,9080.4830331242,181.474735208797,121.770221952371,1017.33792079876,16.6499425598482,13.0775036400786,13.2800333736898,14.3915330880884,3.11794990627824,0.262364264467491,1.38629436111989,-1.20397280432594,50459655.6,1417273.844,1735446.852,5273871.096,"1945"
"2010","BW","Female","20-24",3,8,1,69,322430,0.9,2.5,0.3,21.4,1850.056,36817,3428.306,553,5279.622,378,1845.534,2479,21125054.0433583,587989.088484322,618955.158018795,1418937.06727042,11418.6024873616,171.510095214465,117.234748627609,768.849052507521,16.8659702894697,13.2844636697091,13.3357881064236,14.1654186051026,3.06339092202781,-0.105360515657826,0.916290731874155,-1.20397280432594,68113511.752,1895853.218,1995697.116,4575078.786,"1946"
"2010","BW","Female","25-29",5,25,3,80,326531,1.5,7.7,0.9,24.5,1884.026,54341,2897.747,650,5874.441,495,1985.857,1940,31353793.9325822,576832.077199408,890527.482842364,1179845.88905801,16641.9114877301,199.062263613562,151.593569982636,594.1242944774,17.2608458363042,13.2653064757495,13.6995692434954,13.9808943854194,3.19867311755068,0.405465108108164,2.04122032885964,-0.105360515657826,102379856.866,1883535.55,2907848.295,3852562.58,"1947"
"2010","BW","Female","30-34",11,26,1,89,317857,3.5,8.2,0.3,28,1971.847,59416,2989.112,853,4436.055,761,2026.646,1661,36859110.0249483,802157.113418927,1062061.82497161,1059048.25314528,18692.682558509,268.359671172886,239.415837939702,522.562032612149,17.4226133651762,13.595059769681,13.8757226946937,13.8728811883664,3.3322045101752,1.25276296849537,2.10413415427021,-1.20397280432594,117159261.352,2549712.536,3375837.855,3366259.006,"1948"
"2010","BW","Female","35-39",18,73,3,157,345055,5.2,21.2,0.9,45.5,2227.209,46222,3010.805,1249,4701.926,1309,2108.308,1624,29834679.8040892,1089824.9395024,1783721.76435641,992274.330758865,13395.545637652,361.971279940879,379.359812203852,470.649606584458,17.2111820266565,13.9015276353457,14.3942126182752,13.8077548911397,3.8177123259569,1.64865862558738,3.05400118167797,-0.105360515657826,102946054.398,3760495.445,6154821.134,3423892.192,"1949"
"2010","BW","Female","40-44",44,158,9,346,442455,9.9,35.7,2,78.2,2683.687,42770,3492.285,2474,4463.541,2886,2148.83,1816,25941913.4126634,1952721.31403194,2911432.64874394,881959.810602208,9666.51975907155,559.152908205354,652.269722344645,410.437219604254,17.0713704971493,14.4847345033285,14.8841558371544,13.6899017677401,4.35926964755127,2.29253475714054,3.57515068878559,0.693147180559945,114781292.99,8639913.09,12881779.326,3902275.28,"1950"
"2010","BW","Female","45-49",83,338,18,637,453058,18.3,74.6,4,140.6,3068.821,47637,3595.042,3692,5072.946,4716,2708.016,1881,32267265.1132968,2929623.81505238,5280563.04843971,1124310.37438915,10514.5478062411,814.906700687329,1040.9263273135,415.178630550614,17.2895638103064,14.8903845819833,15.4795432879591,13.932680405116,4.94591897937656,2.90690105984738,4.31214050720972,1.38629436111989,146189425.977,13272895.064,23924013.336,5093778.096,"1951"
"2010","BW","Female","50-54",130,499,26,940,391667,33.2,127.4,6.6,240,3219.746,49784,3683.556,4780,4474.145,6177,3132.766,1999,40925540.0286468,4495501.96467918,7056196.63259861,1598909.08194972,12710.7976929381,1220.42449325575,1577.10504076167,510.382544355281,17.5272648767031,15.3185878914393,15.7694167437123,14.284832130881,5.48063892334199,3.50254987592244,4.84733174313806,1.88706964903238,160291834.864,17607397.68,27636793.665,6262399.234,"1952"
"2010","BW","Female","55-59",163,655,38,1149,342883,47.5,191,11.1,335.1,3358.943,52707,3544.483,6584,4653.622,7004,3236.773,2227,51632716.9037252,6806075.56280131,9505857.24226631,2102260.38357107,15371.7157164397,1920.18851911585,2042.67928127087,649.492684093408,17.7596660780498,15.7333262363618,16.0674187183983,14.5585236969485,5.81442899474327,3.8607297110406,5.25227342804663,2.40694510831829,177039808.701,23336876.072,32593968.488,7208293.471,"1953"
"2010","BW","Female","60-64",264,832,69,1507,285904,92.3,291,24.1,527.1,3588.029,55009,3812.713,8155,4726.42,8165,3330.477,2413,69035021.2872153,10875214.9375315,13497964.1068331,2810887.92077061,19240.3743914041,2852.35603559237,2855.85371313448,843.989590911635,18.0501244886863,16.2019968991144,16.4180494251349,14.8490109774362,6.26739028386116,4.52504414150881,5.67332326717149,3.18221184049661,197373887.261,31092674.515,38591219.3,8036441.001,"1954"
"2010","BW","Female","65-69",505,1253,135,2447,291692,173.1,429.6,46.3,838.9,3725.717,70793,3802.998,12302,4811.188,9711,3684.799,3004,90422323.4031101,16039000.5197263,16017390.4899689,3794802.80432785,24269.777710736,4217.46225470702,3329.19654978539,1029.85340701836,18.3200017351776,16.5905338467234,16.5891855955729,15.1491430054929,6.73209150985225,5.15386946218216,6.06285454319466,3.83514196109219,263754683.581,46784481.396,46721446.668,11069136.196,"1955"
"2010","BW","Female","70-74",1197,1736,228,4122,315330,379.6,550.5,72.3,1307.2,3851.847,95557,4054.992,19721,4710.797,10801,3627.52,4044,116725634.661783,25360256.6301969,16135895.2199283,4652171.02083532,30303.8087083373,6254.08302413345,3425.30047886341,1282.46598801256,18.575336736046,17.0486938069694,16.5965568650359,15.3528445548072,7.17564272410574,5.93911806673577,6.31082695616273,4.28082412916472,368070943.779,79968497.232,50881318.397,14669690.88,"1956"
"2010","BW","Female","75-79",2147,1805,337,5666,219213,979.4,823.4,153.7,2584.7,3915.001,87474,4213.03,20959,4843.49,8032,3618.982,3711,156222850.594627,40280866.4495263,17746626.1946144,6126480.72970125,39903.6553489072,9561.02055991205,3664.01627640697,1692.87405400227,18.866794075289,17.5113871362468,16.6917059822766,15.6281310369658,7.85736472604912,6.88694013926822,6.7134421093358,5.03500265054455,342460797.474,88300895.77,38902911.68,13430042.202,"1957"
"2010","BW","Female","80-84",4468,2007,551,9454,179379,2490.8,1118.9,307.2,5270.4,3717.539,87667,4066.566,22641,4657.742,6567,3385.462,4447,181685421.098902,51327703.2461994,17051824.1901226,8392927.55227758,48872.499010475,12621.8788152459,3660.96365795327,2479.1084798109,19.0177872940378,17.7537411886727,16.6517677465937,15.9428999511056,8.56986153998332,7.8203592229983,7.02010133881368,5.72749900127352,325905491.513,92071120.806,30587391.714,15055149.514,"1958"
"2010","BW","Female","85-89",6987,1836,823,13217,123056,5677.9,1492,668.8,10740.6,3463.948,69758,3801.278,18577,4484.525,3795,2973.056,4332,196364325.659862,57385532.9329736,13830103.6723118,10466193.1088285,56688.0119620335,15096.3788844103,3083.96177350149,3520.34845923807,19.0954822961428,17.8653027900273,16.4423581998031,16.1636609168074,9.2817862324242,8.64433672504267,7.30787278076371,6.50548506177049,241638084.584,70616341.406,17018772.375,12879278.592,"1959"
"2010","BW","Female","90+",7162,1013,766,12003,56649,12642.8,1788.2,1352.2,21188.4,3163.01816602382,29556,3406.12665506945,7703,4185.01541237113,1164,2722.31884192291,2309,165027034.749069,46315722.473477,8599194.93724514,11096107.9736624,52173.9130434783,13597.7687161291,2054.75824815972,4075.97662800756,18.9216198654075,17.6509920396737,15.9671791448936,16.222104971793,9.96120914109675,9.44484316215648,7.48896480630122,7.20948817465658,93486164.915,26237393.624,4871357.94,6285834.206,"1960"
"2010","BY","Male","<1",0,5,0,190,53916,0,9.3,0,352.4,2093.538,68050,5393.496,119,15492.84,46,2121.685,3456,264235590.362787,1190418.4731805,1321816.60360561,13599939.4613844,126214.852733882,220.713702796943,85.3179019215075,6409.97106610283,19.3923516509072,13.9898154614054,14.0945175632996,16.4255758993276,5.86476689406202,NA,2.23001440015921,NA,142465260.9,641826.024,712670.64,7332543.36,"1961"
"2010","BY","Male","1-14",4,20,1,94,846847,0.5,2.4,0.1,11.1,1891.54130893121,69789,2345.00056274769,757,4581.37208906157,1673,1700.23871377435,14527,15588267.5865888,209620.560266494,905079.135310156,2916626.94618981,8241.03999896085,89.3904093655643,197.556347250448,1715.42203018963,16.5620291114846,12.2530543194927,13.7157776611909,14.8859383511237,2.40694510831829,-0.693147180559945,0.8754687373539,-2.30258509299405,132008776.409,1775165.426,7664635.505,24699367.795,"1962"
"2010","BY","Male","15-19",4,16,1,140,357143,1.1,4.5,0.3,39.2,1975.441,33025,2364.508,797,5719.211,653,1820.772,2970,18266895.6202418,527663.394214642,1045700.12095995,1514153.38953864,9246.99630120148,223.159910736036,182.839926864029,831.599667360133,16.7206009971264,13.1762138484348,13.8601971912603,14.2303670219418,3.66867674679642,0.0953101798043249,1.50407739677627,-1.20397280432594,65238939.025,1884512.876,3734644.783,5407692.84,"1963"
"2010","BY","Male","20-24",11,13,2,214,385586,2.9,3.4,0.5,55.5,2038.453,33753,2671.794,1104,5247.63,560,1789.6,3429,17843983.990342,764981.243094926,762131.612662286,1591483.71569507,8753.68918996022,286.317449284984,145.233488767746,889.295773186786,16.6971769780287,13.5476065936779,13.5438745397836,14.2801772936036,4.01638302075239,1.06471073699243,1.22377543162212,-0.693147180559945,68803904.109,2949660.576,2938672.8,6136538.4,"1964"
"2010","BY","Male","25-29",15,25,2,251,386154,3.9,6.5,0.5,65,2184.774,30408,2774.111,1258,4278.227,776,1862.378,2922,17204174.4464644,903740.900780517,859735.79245586,1409248.25743097,7874.57853602449,325.77676263874,200.956095236615,756.692925620348,16.6606626127125,13.7142979841118,13.664380402954,14.1585669694208,4.17438726989564,1.3609765531356,1.87180217690159,-0.693147180559945,66434607.792,3489831.638,3319904.152,5441868.516,"1965"
"2010","BY","Male","30-34",23,43,2,283,378849,6.1,11.3,0.5,74.7,2252.911,30564,2795.697,1559,4634.176,875,1950.305,2916,18175571.7459991,1150456.1508675,1070321.94885033,1501149.37085752,8067.59421299779,411.509598811136,230.962731853588,769.699801240072,16.7155890387157,13.9556690746217,13.8834700479568,14.2217416198932,4.31348009213877,1.80828877117927,2.42480272571829,-0.693147180559945,68857971.804,4358491.623,4054904,5687089.38,"1966"
"2010","BY","Male","35-39",48,79,6,397,409278,11.7,19.3,1.5,97,2500.333,37661,3679.033,2744,4550.907,1340,2039.102,3179,23007599.0190042,2466603.76370096,1489993.44699691,1583839.16506629,9201.81392598674,670.448936908409,327.405821959646,776.733662693817,16.9513351114566,14.7183527679788,14.2142822799233,14.2753623089956,4.57471097850338,2.45958884180371,2.96010509591084,0.405465108108164,94165041.113,10095266.552,6098215.38,6482305.258,"1967"
"2010","BY","Male","40-44",142,144,14,759,539829,26.3,26.7,2.6,140.6,2711.3,56556,3923.237,5475,4923.557,2327,2207.622,3602,28405343.6921692,3978986.41514257,2122360.43988004,1473032.09794213,10476.6509394642,1014.21005540643,431.062429028452,667.248332342279,17.1620878436069,15.1965376752647,14.5680394422991,14.202833486071,4.94591897937656,3.26956893918372,3.2846635654062,0.955511445027436,153340282.8,21479722.575,11457117.139,7951854.444,"1968"
"2010","BY","Male","45-49",318,368,34,1386,547393,58.1,67.2,6.2,253.2,3009.836,72190,4172.818,9273,4920.172,4687,2757.491,3859,39693613.3344781,7068877.62795651,4212850.02986885,1943970.37758978,13187.9655019337,1694.02970078171,856.240397666759,704.977959162795,17.496700859529,15.7712122739206,15.2536499433347,14.4802430260211,5.53417969027002,4.06216566385787,4.2076732475291,1.82454929205105,217280060.84,38694541.314,23060846.164,10641157.769,"1969"
"2010","BY","Male","50-54",534,708,56,2069,465362,114.7,152.1,12,444.6,3303.908,81254,4374.076,13333,4841.051,7649,3008.017,3811,57687507.925443,12532083.6914058,7957074.0840464,2463362.45482012,17460.3856782462,2865.08137750826,1643.66665090832,818.93235803525,17.8705512076131,16.3438026092482,15.8895719128663,14.7170378261702,6.0971750015301,4.74232002413533,5.02453819926525,2.484906649788,268455740.632,58319555.308,37029199.099,11463552.787,"1970"
"2010","BY","Male","55-59",764,1090,104,2788,389005,196.4,280.2,26.7,716.7,3535.811,90331,4454.122,17142,4551.494,10820,3434.551,4263,82105202.61719,19627654.9977507,12659776.8871865,3763831.03379134,23221.0382899963,4406.62716417527,2781.45525121785,1095.87280369147,18.2235119416864,16.7924500989919,16.35394035108,15.1409478886138,6.57465734299987,5.28015339592037,5.63550363390291,3.2846635654062,319393343.441,76352559.324,49247165.08,14641490.913,"1971"
"2010","BY","Male","60-64",1072,1653,213,3914,338699,316.5,488.1,62.9,1155.6,3819.144,99235,4748.624,21038,4586.875,13725,3912.838,5066,111896626.455939,29495673.654779,18587258.7090603,5852523.12761479,29298.8759931385,6211.41485507781,4052.27060014939,1495.7233413739,18.5330860249809,17.1997541547848,16.7379868883111,15.582383430089,7.05237496859208,5.75732324158423,6.1905203028931,4.1415461637064,378992754.84,99901551.712,62954859.375,19822437.308,"1972"
"2010","BY","Male","65-69",1735,2269,352,5582,325500,533,697.1,108.1,1714.9,3946.976,120224,4865.975,27882,4439.198,18760,3761.335,6751,145782255.798464,41681448.5253456,25585055.1397849,7801159.01228879,36935.1766513057,8565.89861751152,5763.44086021505,2074.03993855607,18.79762466779,17.5455667082927,17.0575189553796,15.8697828719403,7.4471100488621,6.27852142416584,6.54692887249235,4.68305672464516,474521242.624,135673114.95,83279354.48,25392772.585,"1973"
"2010","BY","Male","70-74",2893,3069,690,8405,320912,901.5,956.4,215,2619.1,4030.599,148097,4982.335,36767,4403.146,20884,3914.281,8556,186007260.589507,57082786.2295583,28654366.6375829,10436066.0355487,46148.7884529092,11457.0349503914,6507.70304631799,2666.1514683153,19.0412962663431,17.8600131620929,17.1708164026905,16.1607782528873,7.87058602629119,6.80406004264337,6.86317623558417,5.37063802812766,596919620.103,183185510.945,91955301.064,33490588.236,"1974"
"2010","BY","Male","75-79",3481,2702,775,8827,196505,1771.5,1375,394.4,4492,4158.738,112623,5212.293,29802,4314.347,13884,3991.653,7688,238349940.090074,79049772.7721941,30482885.2945218,15616818.0270222,57313.0454695809,15166.0263097631,7065.46907203379,3912.36864201929,19.2892504882623,18.1855882471336,17.2326759461963,16.5638589701656,8.41005331585833,7.47958192430553,7.22620901010067,5.97736562272848,468369549.774,155336755.986,59900393.748,30687828.264,"1975"
"2010","BY","Male","80-84",4592,2518,1004,10433,129328,3550.7,1947,776.3,8067.1,3851.201,87258,4778.651,23117,4065.693,9287,3534.64,7321,259841717.847643,85416982.5304652,29195604.1158914,20008891.6862551,67470.3080539404,17874.7061734505,7180.96622541136,5660.80044537919,19.3755832260905,18.2630554976596,17.1895287119293,16.8116873170327,8.99554934104212,8.17490004613002,7.5740450053722,6.65453904341163,336048096.858,110468075.167,37758090.891,25877099.44,"1976"
"2010","BY","Male","85-89",3908,1509,749,8050,57649,6779,2617.6,1299.2,13963.8,3543.31,43370,4303.738,10990,3775.024,3663,3333.702,4206,266567251.29664,82044928.1340526,23986388.1628476,24322278.9848913,75231.140175892,19063.6437752606,6353.96971326476,7295.87677149647,19.4011371198164,18.2227775592577,16.9929970675349,17.0069033189322,9.54422354557867,8.82158487743096,7.87001314640843,7.16950396940741,153673354.7,47298080.62,13827912.912,14021550.612,"1977"
"2010","BY","Female","<1",2,2,0,131,51312,3.9,3.9,0,255.3,1940.689,62425,7182.512,74,6946.785,40,2221.533,2326,236099763.846664,1035831.55597131,541532.97474275,10070326.1576239,121657.701902089,144.215777985656,77.9544745868413,4533.05269722482,19.2797650018293,13.850715097821,13.2021592387543,16.1251036532094,5.54243932424744,1.3609765531356,1.3609765531356,NA,121147510.825,531505.888,277871.4,5167285.758,"1978"
"2010","BY","Female","1-14",5,10,5,67,797619,0.6,1.2,0.6,8.4,1876.5452897583,56309,3411.16917503587,697,3960.06559561343,1459,1702.00518536175,10698,13247727.1380195,298085.29072151,724372.877777485,2282800.61946869,7059.63624236634,87.3850798438854,182.919413905637,1341.24187111892,16.3993365589291,12.605134935012,13.4930615633428,14.6409135890082,2.12823170584927,-0.510825623765991,0.182321556793955,-0.510825623765991,105666388.721,2377584.915,5777735.704,18208051.473,"1979"
"2010","BY","Female","15-19",3,10,0,62,338798,0.9,3,0,18.3,1715.019,37863,2244.566,748,4952.815,464,1605.369,4002,19166513.4968329,495556.457830329,678311.607506538,1896317.78759025,11175.685806882,220.7805240881,136.954763605452,1181.23483609703,16.7686752255979,13.1134365673922,13.4273620594319,14.4554245572407,2.90690105984738,-0.105360515657826,1.09861228866811,NA,64935764.397,1678935.368,2298106.16,6424686.738,"1980"
"2010","BY","Female","20-24",4,17,1,82,372727,1.1,4.6,0.3,22,1739.186,48631,2502.829,837,6998.6,475,1646.125,3583,22691770.2141245,562038.133271805,891895.408703958,1582409.07554323,13047.3510102568,224.561139922785,127.439117638379,961.293386312234,16.9375128710828,13.2393249793707,13.7011041498711,14.274458975137,3.09104245335832,0.0953101798043249,1.52605630349505,-1.20397280432594,84578354.366,2094867.873,3324335,5898065.875,"1981"
"2010","BY","Female","25-29",11,24,0,109,383803,2.9,6.3,0,28.4,1790.368,68794,2691.132,1105,4109.683,728,1658.009,2862,32091092.615743,774798.7535272,779527.31583651,1236369.11592666,17924.2997058387,287.908119530071,189.680643455106,745.695057099606,17.284089060987,13.5603586017465,13.5664430096325,14.0276895098976,3.34638914516716,1.06471073699243,1.84054963339749,NA,123166576.192,2973700.86,2991849.224,4745221.758,"1982"
"2010","BY","Female","30-34",8,41,2,124,375758,2.1,10.9,0.5,33,1862.475,74793,3070.597,1445,4739.322,988,1779.078,2486,37071757.0018469,1180816.55347325,1246134.51636426,1177030.93693281,19904.5662367801,384.556017436755,262.93518700866,661.596027230292,17.4283659708704,13.9817167515929,14.0355569310612,13.9785056704618,3.49650756146648,0.741937344729377,2.3887627892351,-0.693147180559945,139300092.675,4437012.665,4682450.136,4422787.908,"1983"
"2010","BY","Female","35-39",17,92,8,199,403651,4.2,22.8,2,49.3,2148.693,60698,2956.788,2185,4592.589,1916,1924.364,2320,32310428.4924353,1600536.54766122,2179952.6135201,1106035.77843236,15037.2475232317,541.309200274495,474.667472643447,574.753933472232,17.2909005996266,14.2858494732836,14.5948136976116,13.9162928099375,3.89792408104864,1.43508452528932,3.1267605359604,0.693147180559945,130421367.714,6460581.78,8799400.524,4464524.48,"1984"
"2010","BY","Female","40-44",54,216,8,444,518086,10.4,41.7,1.5,85.7,2557.844,59782,3024.915,3830,4507.433,3569,2090.869,2586,29514989.7908841,2236197.16610756,3105088.41717398,1043646.65982096,11539.0108978046,739.259505178677,688.88176866389,499.144929606282,17.200408820761,14.6202872874142,14.9485527486847,13.8582315416908,4.45085282560373,2.34180580614733,3.73050112880476,0.405465108108164,152913030.008,11585424.45,16087028.377,5406987.234,"1985"
"2010","BY","Female","45-49",95,382,15,741,529286,18,72.2,2.8,140,2843.558,67142,3488.438,5628,4391.796,5936,2419.76,2642,36071645.8088822,3709323.32689699,4925446.93341596,1207854.71748733,12685.3912629467,1063.31926406517,1121.51086558118,499.16302339378,17.4010176800307,15.1263600262763,15.4099255763727,14.0043563832636,4.9416424226093,2.89037175789616,4.27944004589878,1.02961941718116,190922171.236,19632929.064,26069701.056,6393005.92,"1986"
"2010","BY","Female","50-54",176,553,28,1068,455826,38.6,121.3,6.1,234.3,3017.593,69849,3409.463,6872,4483.286,7691,2679.905,2700,46240419.2514249,5140081.90318235,7564498.87149921,1587391.57046768,15323.6103249924,1507.59280953697,1687.26663244308,592.331284305854,17.6493648491434,15.4525795717757,15.8389766599832,14.2776027053487,5.45660234551375,3.65325227647079,4.79826681595,1.80828877117927,210775853.457,23429829.736,34480952.626,7235743.5,"1987"
"2010","BY","Female","55-59",213,770,61,1412,398420,53.5,193.3,15.3,354.4,3243.673,74862,3543.183,9074,4427.798,9030,3257.752,3261,60947705.468099,8069585.49821796,10035393.7904724,2666414.65589077,18789.7193915968,2277.49610963305,2266.45248732493,818.483007881131,17.9255267670484,15.9036126756331,16.1216287811439,14.7962453024693,5.87042621873093,3.97968165390196,5.26424338621429,2.72785282839839,242827848.126,32150842.542,39983015.94,10623529.272,"1988"
